/home/labaccount/11-2-17/mlsa/IG/example/DiamondProblem/DiamondProblem.cpp,MEMBER,breathe,0
/home/labaccount/11-2-17/mlsa/IG/example/DiamondProblem/DiamondProblem.cpp,MEMBER,operator,3
/home/labaccount/11-2-17/mlsa/IG/example/DiamondProblem/DiamondProblem.cpp,MEMBER,~LivingThing,0
/home/labaccount/11-2-17/mlsa/IG/example/DiamondProblem/DiamondProblem.cpp,MEMBER,LivingThing,0
/home/labaccount/11-2-17/mlsa/IG/example/DiamondProblem/DiamondProblem.cpp,MEMBER,LivingThing,3
/home/labaccount/11-2-17/mlsa/IG/example/DiamondProblem/DiamondProblem.cpp,MEMBER,~Animal,0
/home/labaccount/11-2-17/mlsa/IG/example/DiamondProblem/DiamondProblem.cpp,MEMBER,Animal,0
/home/labaccount/11-2-17/mlsa/IG/example/DiamondProblem/DiamondProblem.cpp,MEMBER,Animal,3
/home/labaccount/11-2-17/mlsa/IG/example/DiamondProblem/DiamondProblem.cpp,MEMBER,crawl,0
/home/labaccount/11-2-17/mlsa/IG/example/DiamondProblem/DiamondProblem.cpp,MEMBER,~Reptile,0
/home/labaccount/11-2-17/mlsa/IG/example/DiamondProblem/DiamondProblem.cpp,MEMBER,Reptile,0
/home/labaccount/11-2-17/mlsa/IG/example/DiamondProblem/DiamondProblem.cpp,MEMBER,Reptile,3
/home/labaccount/11-2-17/mlsa/IG/example/DiamondProblem/DiamondProblem.cpp,MEMBER,~Snake,0
/home/labaccount/11-2-17/mlsa/IG/example/DiamondProblem/DiamondProblem.cpp,MEMBER,Snake,0
/home/labaccount/11-2-17/mlsa/IG/example/DiamondProblem/DiamondProblem.cpp,MEMBER,Snake,3
/home/labaccount/11-2-17/mlsa/IG/example/DiamondProblem/DiamondProblem.cpp,GLOBAL,main,0
