/home/labaccount/11-2-17/mlsa/IG/example/Template/Template.cpp,MEMBER,Game
/home/labaccount/11-2-17/mlsa/IG/example/Template/Template.cpp,MEMBER,playOneGame
/home/labaccount/11-2-17/mlsa/IG/example/Template/Template.cpp,MEMBER,initializeGame
/home/labaccount/11-2-17/mlsa/IG/example/Template/Template.cpp,MEMBER,makePlay
/home/labaccount/11-2-17/mlsa/IG/example/Template/Template.cpp,MEMBER,endOfGame
/home/labaccount/11-2-17/mlsa/IG/example/Template/Template.cpp,MEMBER,printWinner
/home/labaccount/11-2-17/mlsa/IG/example/Template/Template.cpp,MEMBER,InitializeGame
/home/labaccount/11-2-17/mlsa/IG/example/Template/Template.cpp,MEMBER,operator
/home/labaccount/11-2-17/mlsa/IG/example/Template/Template.cpp,MEMBER,~Game
/home/labaccount/11-2-17/mlsa/IG/example/Template/Template.cpp,MEMBER,~Monopoly
/home/labaccount/11-2-17/mlsa/IG/example/Template/Template.cpp,MEMBER,Monopoly
/home/labaccount/11-2-17/mlsa/IG/example/Template/Template.cpp,MEMBER,~Chess
/home/labaccount/11-2-17/mlsa/IG/example/Template/Template.cpp,MEMBER,Chess
/home/labaccount/11-2-17/mlsa/IG/example/Template/Template.cpp,GLOBAL,main
